Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Date S F,Week,Highlights
1,2012-05-11,1611096.05,0,73.77,3.688,221.7256632,7.143,2012-05-11,2012-05-11,"- Total sales decreased by $184,158.00, which represents a decrease of 2.79%. The decrease was driven mainly by a decline of $73,424.00 (4.36%) in store 1."
2,2012-05-18,2000940.67,0,71.27,3.63,221.380331,6.891,2012-05-18,2012-05-18,"- Total sales increased by 136,226.0 dollars (2.12%). The increase was driven mainly by an expansion of 79,554.0 dollars (3.74%) in store 4. However, sales in store 1 decreased by 15,194.0 dollars (-0.94%) and sales in store 3 decreased by 13,873.0 dollars (-3.21%)."
4,2012-05-18,2207214.81,0,68.43,3.62,131.0983226,4.308,2012-05-18,2012-05-18,"- Total sales increased by 136,226.0 dollars (2.12%). The increase was driven mainly by an expansion of 79,554.0 dollars (3.74%) in store 4. However, sales in store 1 decreased by 15,194.0 dollars (-0.94%) and sales in store 3 decreased by 13,873.0 dollars (-3.21%)."
5,2012-05-18,336189.66,0,70.45,3.63,222.330443,5.801,2012-05-18,2012-05-18,"- Total sales increased by 136,226.0 dollars (2.12%). The increase was driven mainly by an expansion of 79,554.0 dollars (3.74%) in store 4. However, sales in store 1 decreased by 15,194.0 dollars (-0.94%) and sales in store 3 decreased by 13,873.0 dollars (-3.21%)."
1,2012-05-18,1595901.87,0,70.33,3.63,221.742674,7.143,2012-05-18,2012-05-18,"- Total sales increased by 136,226.0 dollars (2.12%). The increase was driven mainly by an expansion of 79,554.0 dollars (3.74%) in store 4. However, sales in store 1 decreased by 15,194.0 dollars (-0.94%) and sales in store 3 decreased by 13,873.0 dollars (-3.21%)."
3,2012-05-18,418112.76,0,72.38,3.63,225.2512024,6.664,2012-05-18,2012-05-18,"- Total sales increased by 136,226.0 dollars (2.12%). The increase was driven mainly by an expansion of 79,554.0 dollars (3.74%) in store 4. However, sales in store 1 decreased by 15,194.0 dollars (-0.94%) and sales in store 3 decreased by 13,873.0 dollars (-3.21%)."
1,2012-05-25,1555444.55,0,77.22,3.561,221.744944,7.143,2012-05-25,2012-05-25,"- Total sales decreased by $180,291.00, which represents a decrease of 2.75%. The decrease was driven mainly by a decline of $88,150.00 (4.41%) in store 2."
3,2012-05-25,413701.29,0,78.58,3.561,225.2515168,6.664,2012-05-25,2012-05-25,"- Total sales decreased by $180,291.00, which represents a decrease of 2.75%. The decrease was driven mainly by a decline of $88,150.00 (4.41%) in store 2."
2,2012-05-25,1912791.09,0,78.19,3.561,221.3828029,6.891,2012-05-25,2012-05-25,"- Total sales decreased by $180,291.00, which represents a decrease of 2.75%. The decrease was driven mainly by a decline of $88,150.00 (4.41%) in store 2."
4,2012-05-25,2154137.67,0,77.47,3.551,131.0287742,4.308,2012-05-25,2012-05-25,"- Total sales decreased by $180,291.00, which represents a decrease of 2.75%. The decrease was driven mainly by a decline of $88,150.00 (4.41%) in store 2."
5,2012-05-25,341994.48,0,78.23,3.561,222.3323853,5.801,2012-05-25,2012-05-25,"- Total sales decreased by $180,291.00, which represents a decrease of 2.75%. The decrease was driven mainly by a decline of $88,150.00 (4.41%) in store 2."
2,2012-06-01,1910092.37,0,78.38,3.501,221.3852748,6.891,2012-06-01,2012-06-01,"- Total sales increased by 127,998.0 dollars (2.01%). The increase was driven mainly by an expansion of 69,033.0 dollars (4.44%) in store 1."
4,2012-06-01,2179360.94,0,77.41,3.483,130.9592258,4.308,2012-06-01,2012-06-01,"- Total sales increased by 127,998.0 dollars (2.01%). The increase was driven mainly by an expansion of 69,033.0 dollars (4.44%) in store 1."
3,2012-06-01,432268.53,0,81.55,3.501,225.2518313,6.664,2012-06-01,2012-06-01,"- Total sales increased by 127,998.0 dollars (2.01%). The increase was driven mainly by an expansion of 69,033.0 dollars (4.44%) in store 1."
5,2012-06-01,359867.8,0,79.72,3.501,222.3343277,5.801,2012-06-01,2012-06-01,"- Total sales increased by 127,998.0 dollars (2.01%). The increase was driven mainly by an expansion of 69,033.0 dollars (4.44%) in store 1."
1,2012-06-01,1624477.58,0,77.95,3.501,221.7472139,7.143,2012-06-01,2012-06-01,"- Total sales increased by 127,998.0 dollars (2.01%). The increase was driven mainly by an expansion of 69,033.0 dollars (4.44%) in store 1."
5,2012-06-08,341704.59,0,81.02,3.452,222.33627,5.801,2012-06-08,2012-06-08,"- Total sales increased by 234,679.0 dollars (3.61%). The increase was driven mainly by an expansion of 65,896.0 dollars (3.02%) in store 4."
1,2012-06-08,1697230.96,0,78.3,3.452,221.7494839,7.143,2012-06-08,2012-06-08,"- Total sales increased by 234,679.0 dollars (3.61%). The increase was driven mainly by an expansion of 65,896.0 dollars (3.02%) in store 4."
2,2012-06-08,2010216.49,0,78.69,3.452,221.3877467,6.891,2012-06-08,2012-06-08,"- Total sales increased by 234,679.0 dollars (3.61%). The increase was driven mainly by an expansion of 65,896.0 dollars (3.02%) in store 4."
4,2012-06-08,2245257.18,0,78.11,3.433,130.8896774,4.308,2012-06-08,2012-06-08,"- Total sales increased by 234,679.0 dollars (3.61%). The increase was driven mainly by an expansion of 65,896.0 dollars (3.02%) in store 4."
3,2012-06-08,446336.8,0,81.65,3.452,225.2521458,6.664,2012-06-08,2012-06-08,"- Total sales increased by 234,679.0 dollars (3.61%). The increase was driven mainly by an expansion of 65,896.0 dollars (3.02%) in store 4."
2,2012-06-15,1962924.3,0,80.56,3.393,221.4009901,6.891,2012-06-15,2012-06-15,"- Total sales decreased by $143,565.00, which represents a decrease of 2.13%. The decline was driven mainly by a reduction of $66,624.00 (3.93%) in store 1."
4,2012-06-15,2234190.93,0,80.94,3.372,130.8295333,4.308,2012-06-15,2012-06-15,"- Total sales decreased by $143,565.00, which represents a decrease of 2.13%. The decline was driven mainly by a reduction of $66,624.00 (3.93%) in store 1."
3,2012-06-15,442074.79,0,84.66,3.393,225.2644795,6.664,2012-06-15,2012-06-15,"- Total sales decreased by $143,565.00, which represents a decrease of 2.13%. The decline was driven mainly by a reduction of $66,624.00 (3.93%) in store 1."
1,2012-06-15,1630607.0,0,79.35,3.393,221.7626421,7.143,2012-06-15,2012-06-15,"- Total sales decreased by $143,565.00, which represents a decrease of 2.13%. The decline was driven mainly by a reduction of $66,624.00 (3.93%) in store 1."
5,2012-06-15,327383.64,0,81.64,3.393,222.3492901,5.801,2012-06-15,2012-06-15,"- Total sales decreased by $143,565.00, which represents a decrease of 2.13%. The decline was driven mainly by a reduction of $66,624.00 (3.93%) in store 1."
5,2012-06-22,325041.68,0,80.57,3.346,222.3900046,5.801,2012-06-22,2012-06-22,"- Total sales decreased by $239,762.00, which represents a decrease of 3.63%. The decline was driven mainly by a reduction of $102,761.00 (6.3%) in store 1."
4,2012-06-22,2197299.65,0,81.63,3.329,130.7929,4.308,2012-06-22,2012-06-22,"- Total sales decreased by $239,762.00, which represents a decrease of 3.63%. The decline was driven mainly by a reduction of $102,761.00 (6.3%) in store 1."
2,2012-06-22,1887733.21,0,81.04,3.346,221.4411622,6.891,2012-06-22,2012-06-22,"- Total sales decreased by $239,762.00, which represents a decrease of 3.63%. The decline was driven mainly by a reduction of $102,761.00 (6.3%) in store 1."
3,2012-06-22,419497.95,0,82.7,3.346,225.3068615,6.664,2012-06-22,2012-06-22,"- Total sales decreased by $239,762.00, which represents a decrease of 3.63%. The decline was driven mainly by a reduction of $102,761.00 (6.3%) in store 1."
1,2012-06-22,1527845.81,0,78.39,3.346,221.8030211,7.143,2012-06-22,2012-06-22,"- Total sales decreased by $239,762.00, which represents a decrease of 3.63%. The decline was driven mainly by a reduction of $102,761.00 (6.3%) in store 1."
5,2012-06-29,329658.1,0,87.08,3.286,222.4307191,5.801,2012-06-29,2012-06-29,"Total sales decreased by 54964.0 dollars, which represents a decrease of 0.86 percent. The decrease was driven mainly by a decline of 68937.0 dollars, which represents a decrease of 3.14 percent in store 4."
3,2012-06-29,422965.33,0,86.42,3.286,225.3492435,6.664,2012-06-29,2012-06-29,"Total sales decreased by 54964.0 dollars, which represents a decrease of 0.86 percent. The decrease was driven mainly by a decline of 68937.0 dollars, which represents a decrease of 3.14 percent in store 4."
2,2012-06-29,1881046.12,0,86.32,3.286,221.4813343,6.891,2012-06-29,2012-06-29,"Total sales decreased by 54964.0 dollars, which represents a decrease of 0.86 percent. The decrease was driven mainly by a decline of 68937.0 dollars, which represents a decrease of 3.14 percent in store 4."
1,2012-06-29,1540421.49,0,84.88,3.286,221.8434,7.143,2012-06-29,2012-06-29,"Total sales decreased by 54964.0 dollars, which represents a decrease of 0.86 percent. The decrease was driven mainly by a decline of 68937.0 dollars, which represents a decrease of 3.14 percent in store 4."
4,2012-06-29,2128362.92,0,84.23,3.257,130.7562667,4.308,2012-06-29,2012-06-29,"Total sales decreased by 54964.0 dollars, which represents a decrease of 0.86 percent. The decrease was driven mainly by a decline of 68937.0 dollars, which represents a decrease of 3.14 percent in store 4."
2,2012-07-06,2041507.4,0,84.2,3.227,221.5215064,6.565,2012-07-06,2012-07-06,"- Total sales increased by $485,828.00 (7.71%). The increase was driven mainly by an expansion of $229,433.00 (14.89%) in store 1."
1,2012-07-06,1769854.16,0,81.57,3.227,221.8837789,6.908,2012-07-06,2012-07-06,"- Total sales increased by $485,828.00 (7.71%). The increase was driven mainly by an expansion of $229,433.00 (14.89%) in store 1."
3,2012-07-06,411206.5,0,83.14,3.227,225.3916254,6.334,2012-07-06,2012-07-06,"- Total sales increased by $485,828.00 (7.71%). The increase was driven mainly by an expansion of $229,433.00 (14.89%) in store 1."
4,2012-07-06,2224499.28,0,80.37,3.187,130.7196333,4.077,2012-07-06,2012-07-06,"- Total sales increased by $485,828.00 (7.71%). The increase was driven mainly by an expansion of $229,433.00 (14.89%) in store 1."
5,2012-07-06,341214.43,0,82.35,3.227,222.4714336,5.603,2012-07-06,2012-07-06,"- Total sales increased by $485,828.00 (7.71%). The increase was driven mainly by an expansion of $229,433.00 (14.89%) in store 1."
1,2012-07-13,1527014.04,0,77.12,3.256,221.9241579,6.908,2012-07-13,2012-07-13,"- Total sales decreased by $597,823.00, which represents a decrease of 8.81%. The decline was driven mainly by a reduction of $242,840.00 (13.72%) in store 1."
3,2012-07-13,416913.1,0,82.28,3.256,225.4340074,6.334,2012-07-13,2012-07-13,"- Total sales decreased by $597,823.00, which represents a decrease of 8.81%. The decline was driven mainly by a reduction of $242,840.00 (13.72%) in store 1."
4,2012-07-13,2100252.61,0,76.86,3.224,130.683,4.077,2012-07-13,2012-07-13,"- Total sales decreased by $597,823.00, which represents a decrease of 8.81%. The decline was driven mainly by a reduction of $242,840.00 (13.72%) in store 1."
5,2012-07-13,316203.64,0,80.78,3.256,222.5121481,5.603,2012-07-13,2012-07-13,"- Total sales decreased by $597,823.00, which represents a decrease of 8.81%. The decline was driven mainly by a reduction of $242,840.00 (13.72%) in store 1."
2,2012-07-13,1830075.13,0,80.17,3.256,221.5616784,6.565,2012-07-13,2012-07-13,"- Total sales decreased by $597,823.00, which represents a decrease of 8.81%. The decline was driven mainly by a reduction of $242,840.00 (13.72%) in store 1."
5,2012-07-20,321205.12,0,81.05,3.311,222.5209358,5.603,2012-07-20,2012-07-20,- Total sales increased by 56356.0 dollars (0.91%). The increase was driven mainly by an expansion of 75311.0 dollars (3.59%) in store 4.
1,2012-07-20,1497954.76,0,80.42,3.311,221.9327267,6.908,2012-07-20,2012-07-20,- Total sales increased by 56356.0 dollars (0.91%). The increase was driven mainly by an expansion of 75311.0 dollars (3.59%) in store 4.
2,2012-07-20,1819666.46,0,83.23,3.311,221.5701123,6.565,2012-07-20,2012-07-20,- Total sales increased by 56356.0 dollars (0.91%). The increase was driven mainly by an expansion of 75311.0 dollars (3.59%) in store 4.
4,2012-07-20,2175563.69,0,79.14,3.263,130.7012903,4.077,2012-07-20,2012-07-20,- Total sales increased by 56356.0 dollars (0.91%). The increase was driven mainly by an expansion of 75311.0 dollars (3.59%) in store 4.
3,2012-07-20,432424.85,0,81.38,3.311,225.4438827,6.334,2012-07-20,2012-07-20,- Total sales increased by 56356.0 dollars (0.91%). The increase was driven mainly by an expansion of 75311.0 dollars (3.59%) in store 4.
5,2012-07-27,306827.36,0,85.06,3.407,222.5297234,5.603,2012-07-27,2012-07-27,"- Total sales decreased by $304,898.00 (-4.88%). The decrease was driven mainly by a decline of $126,950.00 (-5.84%) in store 4."
1,2012-07-27,1439123.71,0,82.66,3.407,221.9412954,6.908,2012-07-27,2012-07-27,"- Total sales decreased by $304,898.00 (-4.88%). The decrease was driven mainly by a decline of $126,950.00 (-5.84%) in store 4."
2,2012-07-27,1757923.88,0,86.37,3.407,221.5785461,6.565,2012-07-27,2012-07-27,"- Total sales decreased by $304,898.00 (-4.88%). The decrease was driven mainly by a decline of $126,950.00 (-5.84%) in store 4."
4,2012-07-27,2048613.65,0,81.06,3.356,130.7195806,4.077,2012-07-27,2012-07-27,"- Total sales decreased by $304,898.00 (-4.88%). The decrease was driven mainly by a decline of $126,950.00 (-5.84%) in store 4."
3,2012-07-27,389427.9,0,84.94,3.407,225.4537579,6.334,2012-07-27,2012-07-27,"- Total sales decreased by $304,898.00 (-4.88%). The decrease was driven mainly by a decline of $126,950.00 (-5.84%) in store 4."
1,2012-08-03,1631135.79,0,86.11,3.417,221.9498642,6.908,2012-08-03,2012-08-03,- Total sales increased by 554024.0 dollars (9.32%). The increase was driven mainly by an expansion of 192012.0 dollars (13.34%) in store 1.
2,2012-08-03,1946104.64,0,90.22,3.417,221.5869799,6.565,2012-08-03,2012-08-03,- Total sales increased by 554024.0 dollars (9.32%). The increase was driven mainly by an expansion of 192012.0 dollars (13.34%) in store 1.
3,2012-08-03,419990.29,0,86.55,3.417,225.4636332,6.334,2012-08-03,2012-08-03,- Total sales increased by 554024.0 dollars (9.32%). The increase was driven mainly by an expansion of 192012.0 dollars (13.34%) in store 1.
5,2012-08-03,324195.17,0,86.91,3.417,222.5385111,5.603,2012-08-03,2012-08-03,- Total sales increased by 554024.0 dollars (9.32%). The increase was driven mainly by an expansion of 192012.0 dollars (13.34%) in store 1.
4,2012-08-03,2174514.13,0,83.86,3.374,130.737871,4.077,2012-08-03,2012-08-03,- Total sales increased by 554024.0 dollars (9.32%). The increase was driven mainly by an expansion of 192012.0 dollars (13.34%) in store 1.
3,2012-08-10,391811.6,0,85.85,3.494,225.4735085,6.334,2012-08-10,2012-08-10,"- Total sales decreased by $144,871.00 (-2.23%). The decrease was driven mainly by a decline of $79,385.00 (-4.08%) in store 2."
4,2012-08-10,2193367.69,0,83.21,3.476,130.7561613,4.077,2012-08-10,2012-08-10,"- Total sales decreased by $144,871.00 (-2.23%). The decrease was driven mainly by a decline of $79,385.00 (-4.08%) in store 2."
2,2012-08-10,1866719.96,0,88.55,3.494,221.5954138,6.565,2012-08-10,2012-08-10,"- Total sales decreased by $144,871.00 (-2.23%). The decrease was driven mainly by a decline of $79,385.00 (-4.08%) in store 2."
1,2012-08-10,1592409.97,0,85.05,3.494,221.9584329,6.908,2012-08-10,2012-08-10,"- Total sales decreased by $144,871.00 (-2.23%). The decrease was driven mainly by a decline of $79,385.00 (-4.08%) in store 2."
5,2012-08-10,306759.7,0,86.96,3.494,222.5472987,5.603,2012-08-10,2012-08-10,"- Total sales decreased by $144,871.00 (-2.23%). The decrease was driven mainly by a decline of $79,385.00 (-4.08%) in store 2."
1,2012-08-17,1597868.05,0,84.85,3.571,222.0384109,6.908,2012-08-17,2012-08-17,"- Total sales increased by 167,288.0 dollars (2.63%). The increase was driven mainly by an expansion of 90,173.0 dollars (4.11%) in store 4."
4,2012-08-17,2283540.3,0,81.41,3.552,130.7909677,4.077,2012-08-17,2012-08-17,"- Total sales increased by 167,288.0 dollars (2.63%). The increase was driven mainly by an expansion of 90,173.0 dollars (4.11%) in store 4."
2,2012-08-17,1928016.01,0,84.79,3.571,221.6751459,6.565,2012-08-17,2012-08-17,"- Total sales increased by 167,288.0 dollars (2.63%). The increase was driven mainly by an expansion of 90,173.0 dollars (4.11%) in store 4."
3,2012-08-17,394918.83,0,87.36,3.571,225.5558664,6.334,2012-08-17,2012-08-17,"- Total sales increased by 167,288.0 dollars (2.63%). The increase was driven mainly by an expansion of 90,173.0 dollars (4.11%) in store 4."
5,2012-08-17,314014.18,0,87.52,3.571,222.6276753,5.603,2012-08-17,2012-08-17,"- Total sales increased by 167,288.0 dollars (2.63%). The increase was driven mainly by an expansion of 90,173.0 dollars (4.11%) in store 4."
3,2012-08-24,412449.67,0,83.01,3.62,225.6925864,6.334,2012-08-24,2012-08-24,"- Total sales decreased by 288,924.0 dollars, which represents a decrease of 4.43%. The decrease was driven mainly by a decline of 158,299.0 dollars (6.93%) in store 4."
1,2012-08-24,1494122.38,0,77.66,3.62,222.1719457,6.908,2012-08-24,2012-08-24,"- Total sales decreased by 288,924.0 dollars, which represents a decrease of 4.43%. The decrease was driven mainly by a decline of 158,299.0 dollars (6.93%) in store 4."
4,2012-08-24,2125241.68,0,75.76,3.61,130.8381613,4.077,2012-08-24,2012-08-24,"- Total sales decreased by 288,924.0 dollars, which represents a decrease of 4.43%. The decrease was driven mainly by a decline of 158,299.0 dollars (6.93%) in store 4."
5,2012-08-24,320831.36,0,79.45,3.62,222.7617437,5.603,2012-08-24,2012-08-24,"- Total sales decreased by 288,924.0 dollars, which represents a decrease of 4.43%. The decrease was driven mainly by a decline of 158,299.0 dollars (6.93%) in store 4."
2,2012-08-24,1876788.15,0,76.91,3.62,221.8083518,6.565,2012-08-24,2012-08-24,"- Total sales decreased by 288,924.0 dollars, which represents a decrease of 4.43%. The decrease was driven mainly by a decline of 158,299.0 dollars (6.93%) in store 4."
5,2012-08-31,344642.01,0,84.25,3.638,222.8958121,5.603,2012-08-31,2012-08-31,"- Total sales increased by $134,396.00 (2.16%). The increase was driven mainly by an expansion of $87,961.00 (5.89%) in store 1."
4,2012-08-31,2081181.35,0,76.47,3.646,130.8853548,4.077,2012-08-31,2012-08-31,"- Total sales increased by $134,396.00 (2.16%). The increase was driven mainly by an expansion of $87,961.00 (5.89%) in store 1."
1,2012-08-31,1582083.4,0,80.49,3.638,222.3054805,6.908,2012-08-31,2012-08-31,"- Total sales increased by $134,396.00 (2.16%). The increase was driven mainly by an expansion of $87,961.00 (5.89%) in store 1."
3,2012-08-31,408838.73,0,85.18,3.638,225.8293063,6.334,2012-08-31,2012-08-31,"- Total sales increased by $134,396.00 (2.16%). The increase was driven mainly by an expansion of $87,961.00 (5.89%) in store 1."
2,2012-08-31,1947083.3,0,82.64,3.638,221.9415576,6.565,2012-08-31,2012-08-31,"- Total sales increased by $134,396.00 (2.16%). The increase was driven mainly by an expansion of $87,961.00 (5.89%) in store 1."
4,2012-09-07,2125104.72,1,82.09,3.709,130.9325484,4.077,2012-09-07,2012-09-07,"- Total sales increased by $80,699.00 (1.27%). The increase was driven mainly by an expansion of $79,684.00 (5.04%) in store 1."
1,2012-09-07,1661767.33,1,83.96,3.73,222.4390153,6.908,2012-09-07,2012-09-07,"- Total sales increased by $80,699.00 (1.27%). The increase was driven mainly by an expansion of $79,684.00 (5.04%) in store 1."
5,2012-09-07,350648.91,1,86.3,3.73,223.0298805,5.603,2012-09-07,2012-09-07,"- Total sales increased by $80,699.00 (1.27%). The increase was driven mainly by an expansion of $79,684.00 (5.04%) in store 1."
2,2012-09-07,1898777.07,1,87.65,3.73,222.0747635,6.565,2012-09-07,2012-09-07,"- Total sales increased by $80,699.00 (1.27%). The increase was driven mainly by an expansion of $79,684.00 (5.04%) in store 1."
3,2012-09-07,408229.73,1,84.99,3.73,225.9660263,6.334,2012-09-07,2012-09-07,"- Total sales increased by $80,699.00 (1.27%). The increase was driven mainly by an expansion of $79,684.00 (5.04%) in store 1."
1,2012-09-14,1517428.87,0,74.97,3.717,222.5820193,6.908,2012-09-14,2012-09-14,"- Total sales decreased by 287048.0 dollars, which represents a decrease of 4.45%. The decrease was driven mainly by a decline of 144338.0 dollars (8.69%) in store 1."
4,2012-09-14,2117854.6,0,68.2,3.706,130.9776667,4.077,2012-09-14,2012-09-14,"- Total sales decreased by 287048.0 dollars, which represents a decrease of 4.45%. The decrease was driven mainly by a decline of 144338.0 dollars (8.69%) in store 1."
3,2012-09-14,407589.16,0,78.36,3.717,226.1122067,6.334,2012-09-14,2012-09-14,"- Total sales decreased by 287048.0 dollars, which represents a decrease of 4.45%. The decrease was driven mainly by a decline of 144338.0 dollars (8.69%) in store 1."
5,2012-09-14,299800.67,0,76.65,3.717,223.1734167,5.603,2012-09-14,2012-09-14,"- Total sales decreased by 287048.0 dollars, which represents a decrease of 4.45%. The decrease was driven mainly by a decline of 144338.0 dollars (8.69%) in store 1."
2,2012-09-14,1814806.63,0,75.88,3.717,222.2174395,6.565,2012-09-14,2012-09-14,"- Total sales decreased by 287048.0 dollars, which represents a decrease of 4.45%. The decrease was driven mainly by a decline of 144338.0 dollars (8.69%) in store 1."
4,2012-09-21,2119438.53,0,68.97,3.721,131.0103333,4.077,2012-09-21,2012-09-21,"- Total sales increased by 19199.0 dollars (0.31%). The increase was driven mainly by an expansion of 6803.0 dollars (1.67%) in store 3. However, sales in store 1 decreased by 11303.0 dollars (-0.74%)."
5,2012-09-21,307306.76,0,71.09,3.721,223.3737593,5.603,2012-09-21,2012-09-21,"- Total sales increased by 19199.0 dollars (0.31%). The increase was driven mainly by an expansion of 6803.0 dollars (1.67%) in store 3. However, sales in store 1 decreased by 11303.0 dollars (-0.74%)."
3,2012-09-21,414392.09,0,72.78,3.721,226.3151496,6.334,2012-09-21,2012-09-21,"- Total sales increased by 19199.0 dollars (0.31%). The increase was driven mainly by an expansion of 6803.0 dollars (1.67%) in store 3. However, sales in store 1 decreased by 11303.0 dollars (-0.74%)."
1,2012-09-21,1506126.06,0,69.87,3.721,222.7818386,6.908,2012-09-21,2012-09-21,"- Total sales increased by 19199.0 dollars (0.31%). The increase was driven mainly by an expansion of 6803.0 dollars (1.67%) in store 3. However, sales in store 1 decreased by 11303.0 dollars (-0.74%)."
2,2012-09-21,1829415.67,0,71.09,3.721,222.4169362,6.565,2012-09-21,2012-09-21,"- Total sales increased by 19199.0 dollars (0.31%). The increase was driven mainly by an expansion of 6803.0 dollars (1.67%) in store 3. However, sales in store 1 decreased by 11303.0 dollars (-0.74%)."
2,2012-09-28,1746470.56,0,79.45,3.666,222.6164329,6.565,2012-09-28,2012-09-28,"- Total sales decreased by $265,574.00, which represents a decrease of 4.3%. The decrease was driven mainly by a decline of $91,818.00 (4.33%) in store 4."
5,2012-09-28,310141.68,0,78.33,3.666,223.5741019,5.603,2012-09-28,2012-09-28,"- Total sales decreased by $265,574.00, which represents a decrease of 4.3%. The decrease was driven mainly by a decline of $91,818.00 (4.33%) in store 4."
3,2012-09-28,389813.02,0,77.46,3.666,226.5180926,6.334,2012-09-28,2012-09-28,"- Total sales decreased by $265,574.00, which represents a decrease of 4.3%. The decrease was driven mainly by a decline of $91,818.00 (4.33%) in store 4."
4,2012-09-28,2027620.23,0,71.74,3.666,131.043,4.077,2012-09-28,2012-09-28,"- Total sales decreased by $265,574.00, which represents a decrease of 4.3%. The decrease was driven mainly by a decline of $91,818.00 (4.33%) in store 4."
1,2012-09-28,1437059.26,0,76.08,3.666,222.9816579,6.908,2012-09-28,2012-09-28,"- Total sales decreased by $265,574.00, which represents a decrease of 4.3%. The decrease was driven mainly by a decline of $91,818.00 (4.33%) in store 4."
3,2012-10-05,443557.65,0,72.74,3.617,226.7210356,6.034,2012-10-05,2012-10-05,"- Total sales increased by 754,444.0 dollars (12.76%). The increase was driven mainly by an expansion of 233,727.0 dollars (16.26%) in store 1."
5,2012-10-05,343048.29,0,71.17,3.617,223.7744444,5.422,2012-10-05,2012-10-05,"- Total sales increased by 754,444.0 dollars (12.76%). The increase was driven mainly by an expansion of 233,727.0 dollars (16.26%) in store 1."
1,2012-10-05,1670785.97,0,68.55,3.617,223.1814772,6.573,2012-10-05,2012-10-05,"- Total sales increased by 754,444.0 dollars (12.76%). The increase was driven mainly by an expansion of 233,727.0 dollars (16.26%) in store 1."
4,2012-10-05,2209835.43,0,63.07,3.62,131.0756667,3.879,2012-10-05,2012-10-05,"- Total sales increased by 754,444.0 dollars (12.76%). The increase was driven mainly by an expansion of 233,727.0 dollars (16.26%) in store 1."
2,2012-10-05,1998321.04,0,70.27,3.617,222.8159296,6.17,2012-10-05,2012-10-05,"- Total sales increased by 754,444.0 dollars (12.76%). The increase was driven mainly by an expansion of 233,727.0 dollars (16.26%) in store 1."
5,2012-10-12,325345.41,0,66.24,3.601,223.974787,5.422,2012-10-12,2012-10-12,"- Total sales decreased by $322,555.00, which represents a decrease of 4.84%. The decline was driven mainly by a reduction of $97,713.00 (5.85%) in store 1."
1,2012-10-12,1573072.81,0,62.99,3.601,223.3812965,6.573,2012-10-12,2012-10-12,"- Total sales decreased by $322,555.00, which represents a decrease of 4.84%. The decline was driven mainly by a reduction of $97,713.00 (5.85%) in store 1."
4,2012-10-12,2133026.07,0,57.11,3.603,131.1083333,3.879,2012-10-12,2012-10-12,"- Total sales decreased by $322,555.00, which represents a decrease of 4.84%. The decline was driven mainly by a reduction of $97,713.00 (5.85%) in store 1."
3,2012-10-12,410804.39,0,70.31,3.601,226.9239785,6.034,2012-10-12,2012-10-12,"- Total sales decreased by $322,555.00, which represents a decrease of 4.84%. The decline was driven mainly by a reduction of $97,713.00 (5.85%) in store 1."
2,2012-10-12,1900745.13,0,60.97,3.601,223.0154263,6.17,2012-10-12,2012-10-12,"- Total sales decreased by $322,555.00, which represents a decrease of 4.84%. The decline was driven mainly by a reduction of $97,713.00 (5.85%) in store 1."
5,2012-10-19,313358.15,0,69.17,3.594,224.0192873,5.422,2012-10-19,2012-10-19,"Total sales decreased by $151,797.00, which represents a decrease of 2.39%. The decrease was driven mainly by a decline of $65,004.00 (4.13%) in store 1."
4,2012-10-19,2097266.85,0,64.46,3.61,131.1499677,3.879,2012-10-19,2012-10-19,"Total sales decreased by $151,797.00, which represents a decrease of 2.39%. The decrease was driven mainly by a decline of $65,004.00 (4.13%) in store 1."
1,2012-10-19,1508068.77,0,67.97,3.594,223.4257233,6.573,2012-10-19,2012-10-19,"Total sales decreased by $151,797.00, which represents a decrease of 2.39%. The decrease was driven mainly by a decline of $65,004.00 (4.13%) in store 1."
2,2012-10-19,1847990.41,0,68.08,3.594,223.0598077,6.17,2012-10-19,2012-10-19,"Total sales decreased by $151,797.00, which represents a decrease of 2.39%. The decrease was driven mainly by a decline of $65,004.00 (4.13%) in store 1."
3,2012-10-19,424513.08,0,73.44,3.594,226.9688442,6.034,2012-10-19,2012-10-19,"Total sales decreased by $151,797.00, which represents a decrease of 2.39%. The decrease was driven mainly by a decline of $65,004.00 (4.13%) in store 1."
4,2012-10-26,2149594.46,0,63.64,3.514,131.1930968,3.879,2012-10-26,2012-10-26,"- Total sales increased by 11,499.0 dollars (0.19%). The increase was driven mainly by an expansion of 62,328.0 dollars (2.5%) in store 4. However, sales in store 2 decreased by 13,532.0 dollars (-0.73%), sales in store 1 decreased by 14,409.0 dollars (-0.96%), and sales in store 3 decreased by 19,080.0 dollars (-4.49%). Sales in store 5 increased by 6,193.0 dollars (1.98%)."
1,2012-10-26,1493659.74,0,69.16,3.506,223.4442513,6.573,2012-10-26,2012-10-26,"- Total sales increased by 11,499.0 dollars (0.19%). The increase was driven mainly by an expansion of 62,328.0 dollars (2.5%) in store 4. However, sales in store 2 decreased by 13,532.0 dollars (-0.73%), sales in store 1 decreased by 14,409.0 dollars (-0.96%), and sales in store 3 decreased by 19,080.0 dollars (-4.49%). Sales in store 5 increased by 6,193.0 dollars (1.98%)."
